Date,Sex,FW Size
8-May-86,M,48
8-May-86,M,48
8-May-86,M,47
8-May-86,,
8-May-86,M,45
8-May-86,F,51
8-May-86,,
8-May-86,,
8-May-86,,
8-May-86,M,47
8-May-86,M,44
9-May-86,M,49
9-May-86,M,51
9-May-86,M,
9-May-86,M,50
9-May-86,M,
9-May-86,M,
9-May-86,M,47
9-May-86,F,55
9-May-86,M,48
9-May-86,M,
9-May-86,F,55
9-May-86,F,58
9-May-86,F,55
9-May-86,M,55
9-May-86,M,
9-May-86,F,50
9-May-86,F,52
9-May-86,M,46
9-May-86,M,
9-May-86,M,53
9-May-86,M,49
9-May-86,,
9-May-86,,
9-May-86,,
9-May-86,,
9-May-86,,
9-May-86,,
9-May-86,,
9-May-86,F,54
9-May-86,F,53
9-May-86,M,50
9-May-86,M,
9-May-86,M,44
9-May-86,M,48
10-May-86,M,53
10-May-86,M,
10-May-86,M,
10-May-86,M,
10-May-86,F,50
10-May-86,M,46
10-May-86,M,
10-May-86,M,49
10-May-86,M,
10-May-86,F,55
10-May-86,M,50
10-May-86,M,53
10-May-86,M,
10-May-86,M,
10-May-86,M,47
10-May-86,M,48
10-May-86,F,55
10-May-86,M,48
10-May-86,M,
10-May-86,M,48
10-May-86,,
10-May-86,M,59
10-May-86,F,57
10-May-86,M,48
10-May-86,M,50
10-May-86,M,
10-May-86,M,47
10-May-86,F,49
10-May-86,M,
10-May-86,M,48
10-May-86,,
10-May-86,M,
10-May-86,M,50
11-May-86,M,49
11-May-86,M,46
11-May-86,M,47
11-May-86,M,50
11-May-86,M,
11-May-86,M,49
11-May-86,M,46
11-May-86,M,
11-May-86,M,46
11-May-86,M,
11-May-86,M,48
11-May-86,M,43
11-May-86,M,
11-May-86,F,54
11-May-86,M,49
11-May-86,M,
11-May-86,M,
11-May-86,M,
11-May-86,M,
11-May-86,F,
11-May-86,M,
11-May-86,F,
11-May-86,M,
11-May-86,M,
11-May-86,M,50
11-May-86,M,
11-May-86,M,
11-May-86,M,49
11-May-86,M,
11-May-86,M,50
11-May-86,M,
11-May-86,M,
11-May-86,M,51
11-May-86,M,
11-May-86,M,
11-May-86,M,
11-May-86,M,
11-May-86,M,
11-May-86,M,
11-May-86,M,
11-May-86,M,
11-May-86,M,
11-May-86,M,49
11-May-86,M,47
11-May-86,M,
11-May-86,F,49
11-May-86,M,51
11-May-86,M,51
11-May-86,M,50
11-May-86,M,51
11-May-86,M,49
11-May-86,M,47
11-May-86,M,
11-May-86,M,47
11-May-86,M,
11-May-86,M,47
11-May-86,M,
11-May-86,F,
11-May-86,M,
11-May-86,M,
11-May-86,M,
11-May-86,M,49
11-May-86,F,
11-May-86,M,46
11-May-86,M,
11-May-86,M,
11-May-86,M,
11-May-86,M,
11-May-86,M,
11-May-86,M,
11-May-86,M,
11-May-86,F,
12-May-86,M,47
12-May-86,M,50
12-May-86,M,49
12-May-86,M,52
12-May-86,F,56
12-May-86,M,49
12-May-86,M,49
12-May-86,M,
12-May-86,M,
12-May-86,M,
12-May-86,M,47
12-May-86,M,
12-May-86,M,
12-May-86,M,
12-May-86,F,53
12-May-86,M,49
12-May-86,M,
12-May-86,F,52
12-May-86,M,48
12-May-86,M,
12-May-86,M,49
12-May-86,M,
12-May-86,F,
12-May-86,M,
12-May-86,M,46
12-May-86,M,
12-May-86,M,49
12-May-86,M,
12-May-86,M,48
12-May-86,M,
12-May-86,M,45
12-May-86,M,48
12-May-86,M,
12-May-86,M,
12-May-86,M,48
12-May-86,F,
12-May-86,M,44
12-May-86,M,
12-May-86,M,47
12-May-86,M,49
12-May-86,F,51
12-May-86,F,49
12-May-86,M,47
12-May-86,F,53
12-May-86,M,
12-May-86,F,54
12-May-86,M,
12-May-86,F,51
12-May-86,M,
12-May-86,M,48
8-Jun-86,M,44
8-Jun-86,M,50
8-Jun-86,M,49
8-Jun-86,M,49
8-Jun-86,M,50
8-Jun-86,F,48
8-Jun-86,M,40
8-Jun-86,M,49
8-Jun-86,M,46
8-Jun-86,M,47
8-Jun-86,,
8-Jun-86,M,44
4-May-87,M,50
4-May-87,F,51
4-May-87,M,45
5-May-87,M,49
6-May-87,M,47
14-May-87,M,48
14-May-87,M,50
14-May-87,M,46
14-May-87,F,51
14-May-87,M,49
31-May-87,M,47
31-May-87,M,50
31-May-87,,
31-May-87,M,46
31-May-87,M,46
31-May-87,M,45
31-May-87,F,51
31-May-87,,
31-May-87,F,53
31-May-87,M,49
31-May-87,M,48
31-May-87,F,56
31-May-87,,
31-May-87,M,44
31-May-87,M,49
31-May-87,F,51
31-May-87,M,47
31-May-87,M,47
31-May-87,M,48
31-May-87,M,45
31-May-87,M,48
31-May-87,M,48
31-May-87,M,48
31-May-87,M,47
31-May-87,M,47
31-May-87,F,52
31-May-87,F,53
31-May-87,F,49
31-May-87,M,44
31-May-87,F,53
31-May-87,M,48
31-May-87,M,48
31-May-87,F,54
31-May-87,,
31-May-87,F,52
31-May-87,M,43
31-May-87,F,52
31-May-87,M,45
1-Jun-87,M,46
1-Jun-87,M,48
1-Jun-87,,
1-Jun-87,M,46
1-Jun-87,M,48
1-Jun-87,,
1-Jun-87,,
1-Jun-87,F,47
1-Jun-87,,
1-Jun-87,M,46
1-Jun-87,M,49
1-Jun-87,F,55
1-Jun-87,M,48
1-Jun-87,M,48
1-Jun-87,F,54
1-Jun-87,M,48
1-Jun-87,,
1-Jun-87,M,49
1-Jun-87,M,47
1-Jun-87,M,44
1-Jun-87,M,46
1-Jun-87,M,50
1-Jun-87,,
1-Jun-87,,
1-Jun-87,F,56
1-Jun-87,M,45
1-Jun-87,M,50
1-Jun-87,M,51
1-Jun-87,F,56
1-Jun-87,,
1-Jun-87,F,50
1-Jun-87,M,47
1-Jun-87,,
1-Jun-87,F,54
1-Jun-87,M,
1-Jun-87,M,48
1-Jun-87,F,47
1-Jun-87,M,47
1-Jun-87,,
1-Jun-87,F,55
1-Jun-87,F,50
1-Jun-87,F,51
2-Jun-87,F,48
2-Jun-87,M,
2-Jun-87,F,
2-Jun-87,F,47
2-Jun-87,F,55
2-Jun-87,M,44
2-Jun-87,F,
2-Jun-87,F,50
2-Jun-87,M,51
2-Jun-87,M,47
2-Jun-87,M,47
2-Jun-87,F,53
2-Jun-87,M,47
2-Jun-87,F,55
2-Jun-87,F,57
2-Jun-87,F,48
2-Jun-87,F,53
2-Jun-87,F,
2-Jun-87,M,47
2-Jun-87,M,49
2-Jun-87,M,45
2-Jun-87,M,48
2-Jun-87,F,55
2-Jun-87,F,55
2-Jun-87,F,52
2-Jun-87,M,47
2-Jun-87,M,47
2-Jun-87,M,46
2-Jun-87,M,46
2-Jun-87,F,
2-Jun-87,M,50
2-Jun-87,M,46
2-Jun-87,M,49
3-Jun-87,M,49
3-Jun-87,F,55
3-Jun-87,M,50
3-Jun-87,M,49
3-Jun-87,F,51
3-Jun-87,M,51
3-Jun-87,F,55
3-Jun-87,,
3-Jun-87,F,49
3-Jun-87,M,53
3-Jun-87,,
3-Jun-87,M,49
3-Jun-87,,
3-Jun-87,,
3-Jun-87,F,52
3-Jun-87,M,50
3-Jun-87,M,49
3-Jun-87,F,49
3-Jun-87,M,54
3-Jun-87,M,47
3-Jun-87,M,46
3-Jun-87,M,44
3-Jun-87,,
3-Jun-87,,
3-Jun-87,M,45
3-Jun-87,F,50
3-Jun-87,M,48
3-Jun-87,M,48
3-Jun-87,F,50
3-Jun-87,,
3-Jun-87,,
3-Jun-87,F,50
3-Jun-87,M,46
3-Jun-87,F,54
3-Jun-87,M,45
3-Jun-87,F,51
3-Jun-87,F,51
3-Jun-87,F,55
3-Jun-87,M,48
3-Jun-87,F,52
3-Jun-87,M,50
3-Jun-87,F,50
3-Jun-87,M,49
3-Jun-87,M,48
3-Jun-87,M,49
3-Jun-87,M,48
3-Jun-87,M,50
3-Jun-87,M,48
4-Jun-87,F,49
4-Jun-87,F,53
4-Jun-87,F,53
4-Jun-87,,
4-Jun-87,F,44
4-Jun-87,M,45
4-Jun-87,M,48
4-Jun-87,F,50
4-Jun-87,F,48
4-Jun-87,F,52
4-Jun-87,M,50
4-Jun-87,M,48
4-Jun-87,,
4-Jun-87,M,46
4-Jun-87,M,47
4-Jun-87,M,48
4-Jun-87,,
4-Jun-87,,
4-Jun-87,,
4-Jun-87,F,52
4-Jun-87,F,55
4-Jun-87,M,47
4-Jun-87,,
4-Jun-87,F,55
4-Jun-87,M,45
4-Jun-87,F,53
4-Jun-87,,
4-Jun-87,M,46
5-Jun-87,,
5-Jun-87,M,50
5-Jun-87,F,51
5-Jun-87,M,49
5-Jun-87,,
5-Jun-87,,
5-Jun-87,M,50
5-Jun-87,M,52
5-Jun-87,M,48
5-Jun-87,M,50
5-Jun-87,F,55
5-Jun-87,M,51
5-Jun-87,,
5-Jun-87,,
5-Jun-87,M,47
5-Jun-87,M,50
5-Jun-87,M,47
5-Jun-87,M,45
5-Jun-87,,
5-Jun-87,M,51
5-Jun-87,F,54
5-Jun-87,F,55
5-Jun-87,,
5-Jun-87,M,44
5-Jun-87,M,49
5-Jun-87,F,50
5-Jun-87,M,47
5-Jun-87,,
5-Jun-87,M,44
5-Jun-87,,
5-Jun-87,,
6-Jun-87,M,49
6-Jun-87,,
6-Jun-87,,
6-Jun-87,M,46
6-Jun-87,M,48
6-Jun-87,,
6-Jun-87,,
6-Jun-87,M,
6-Jun-87,F,53
6-Jun-87,F,48
6-Jun-87,M,48
6-Jun-87,F,52
6-Jun-87,F,54
6-Jun-87,M,47
6-Jun-87,,
6-Jun-87,,
6-Jun-87,F,50
6-Jun-87,,
6-Jun-87,M,46
6-Jun-87,,
6-Jun-87,,
6-Jun-87,F,53
6-Jun-87,,
6-Jun-87,,
6-Jun-87,,
6-Jun-87,,
25-May-88,M,48
25-May-88,M,49
25-May-88,M,46
25-May-88,M,49
25-May-88,M,49
25-May-88,M,55
25-May-88,M,49
25-May-88,M,48
25-May-88,M,48
25-May-88,F,53
25-May-88,F,52
25-May-88,M,53
25-May-88,,
25-May-88,M,48
25-May-88,,
25-May-88,,
25-May-88,M,49
25-May-88,M,45
25-May-88,,
25-May-88,M,45
25-May-88,M,48
25-May-88,M,45
25-May-88,F,51
25-May-88,M,47
25-May-88,M,46
25-May-88,M,49
25-May-88,,
25-May-88,M,
25-May-88,M,49
26-May-88,M,47
26-May-88,M,50
26-May-88,M,49
26-May-88,M,45
26-May-88,M,44
26-May-88,,
26-May-88,M,48
26-May-88,F,52
26-May-88,F,54
26-May-88,M,45
26-May-88,,
26-May-88,M,43
26-May-88,M,48
26-May-88,M,45
26-May-88,F,52
26-May-88,M,45
26-May-88,,
27-May-88,F,52
27-May-88,M,
27-May-88,M,46
27-May-88,M,48
27-May-88,M,49
27-May-88,M,
27-May-88,,
27-May-88,M,
27-May-88,,
27-May-88,F,53
27-May-88,M,49
27-May-88,M,47
27-May-88,M,44
27-May-88,M,48
27-May-88,M,47
27-May-88,,
27-May-88,,
27-May-88,M,50
27-May-88,M,49
27-May-88,,
27-May-88,M,48
27-May-88,F,48
27-May-88,,
27-May-88,M,44
27-May-88,M,47
27-May-88,F,54
27-May-88,M,
27-May-88,M,47
27-May-88,M,48
27-May-88,M,49
27-May-88,M,48
27-May-88,M,43
27-May-88,,
28-May-88,M,45
28-May-88,M,47
28-May-88,M,44
28-May-88,,
28-May-88,,
28-May-88,,
28-May-88,M,
28-May-88,F,52
28-May-88,F,53
28-May-88,M,49
28-May-88,M,
28-May-88,M,46
28-May-88,M,
28-May-88,M,
28-May-88,M,
28-May-88,M,51
29-May-88,M,49
29-May-88,M,45
29-May-88,F,46
29-May-88,M,
29-May-88,F,55
29-May-88,M,51
29-May-88,M,49
29-May-88,M,48
29-May-88,M,48
29-May-88,M,48
29-May-88,M,50
29-May-88,M,48
29-May-88,M,
29-May-88,M,
29-May-88,F,
29-May-88,M,47
29-May-88,F,55
29-May-88,F,51
29-May-88,M,50
29-May-88,,
29-May-88,,
29-May-88,F,
29-May-88,M,52
29-May-88,M,45
29-May-88,,
29-May-88,M,45
29-May-88,,
29-May-88,M,48
30-May-88,M,48
30-May-88,M,48
30-May-88,F,52
30-May-88,,
30-May-88,M,51
30-May-88,,
30-May-88,F,57
30-May-88,F,53
30-May-88,M,
30-May-88,M,47
30-May-88,F,52
30-May-88,F,48
30-May-88,M,45
30-May-88,M,
30-May-88,M,
30-May-88,F,52
30-May-88,M,49
30-May-88,M,47
30-May-88,F,53
31-May-88,M,47
31-May-88,M,
31-May-88,F,
31-May-88,F,
31-May-88,M,47
31-May-88,M,44
31-May-88,M,
31-May-88,F,
31-May-88,M,
31-May-88,M,
31-May-88,M,
31-May-88,M,49
31-May-88,M,
31-May-88,M,49
31-May-88,M,
31-May-88,F,51
31-May-88,F,49
31-May-88,M,
31-May-88,,
31-May-88,,
31-May-88,M,50
31-May-88,,
31-May-88,M,50
31-May-88,,
1-Jun-88,M,48
1-Jun-88,M,
1-Jun-88,F,49
1-Jun-88,M,48
1-Jun-88,M,45
1-Jun-88,M,46
1-Jun-88,M,47
27-May-89,F,58
27-May-89,M,49
27-May-89,F,56
27-May-89,M,47
27-May-89,M,45
27-May-89,F,54
27-May-89,F,51
27-May-89,M,47
28-May-89,M,48
28-May-89,F,51
28-May-89,M,50
28-May-89,M,53
28-May-89,F,53
28-May-89,F,53
28-May-89,M,49
28-May-89,F,52
28-May-89,F,54
28-May-89,M,48
28-May-89,F,59
28-May-89,M,50
28-May-89,M,51
28-May-89,M,49
28-May-89,M,45
28-May-89,M,49
28-May-89,F,52
28-May-89,M,48
29-May-89,M,49
29-May-89,F,57
29-May-89,F,55
29-May-89,F,
29-May-89,,
29-May-89,M,47
29-May-89,F,53
29-May-89,F,58
29-May-89,M,50
29-May-89,M,50
29-May-89,F,54
29-May-89,M,48
29-May-89,M,48
29-May-89,M,50
29-May-89,M,
29-May-89,F,52
29-May-89,M,48
29-May-89,M,51
29-May-89,M,50
29-May-89,F,50
29-May-89,F,55
29-May-89,F,54
29-May-89,,
29-May-89,F,53
29-May-89,F,44
29-May-89,F,55
29-May-89,F,52
29-May-89,,
29-May-89,F,53
30-May-89,M,49
30-May-89,M,48
30-May-89,M,51
30-May-89,F,50
30-May-89,F,53
30-May-89,M,49
30-May-89,F,53
30-May-89,F,54
30-May-89,M,51
30-May-89,F,53
30-May-89,F,52
30-May-89,M,50
30-May-89,M,48
30-May-89,,
30-May-89,M,47
30-May-89,M,47
30-May-89,,
31-May-89,M,47
31-May-89,F,55
31-May-89,F,
31-May-89,,
31-May-89,M,50
31-May-89,,
31-May-89,,
31-May-89,M,47
26-May-90,F,51
26-May-90,F,52
28-May-90,M,48
28-May-90,F,55
28-May-90,F,49
28-May-90,M,46
28-May-90,M,48
29-May-90,F,52
29-May-90,M,49
29-May-90,,
29-May-90,M,
29-May-90,F,55
29-May-90,M,52
29-May-90,F,50
29-May-90,F,51
29-May-90,M,46
29-May-90,F,
29-May-90,F,56
29-May-90,,
30-May-90,M,53
30-May-90,F,53
30-May-90,F,50
30-May-90,F,56
30-May-90,F,54
30-May-90,F,54
30-May-90,M,53
30-May-90,M,50
30-May-90,M,47
30-May-90,M,49
30-May-90,F,55
31-May-90,M,49
31-May-90,,
31-May-90,M,
31-May-90,F,52
31-May-90,M,47
31-May-90,F,53
31-May-90,M,48
31-May-90,,
31-May-90,F,52
31-May-90,M,46
31-May-90,M,52
15-May-91,F,52
15-May-91,M,45
16-May-91,M,47
16-May-91,M,45
16-May-91,M,45
16-May-91,F,52
16-May-91,F,51
16-May-91,M,49
16-May-91,M,47
16-May-91,F,54
16-May-91,M,47
16-May-91,F,52
16-May-91,M,48
16-May-91,M,46
16-May-91,M,49
16-May-91,F,50
16-May-91,M,
16-May-91,M,46
16-May-91,M,49
16-May-91,F,56
16-May-91,M,45
16-May-91,M,50
16-May-91,F,52
16-May-91,F,
16-May-91,M,48
16-May-91,M,45
16-May-91,M,43
16-May-91,M,50
16-May-91,M,46
16-May-91,M,44
16-May-91,M,45
16-May-91,M,48
16-May-91,M,48
16-May-91,F,53
16-May-91,M,47
16-May-91,M,46
16-May-91,M,46
16-May-91,M,48
16-May-91,F,51
16-May-91,M,47
16-May-91,M,47
16-May-91,M,46
16-May-91,,
16-May-91,F,52
17-May-91,M,48
17-May-91,M,44
17-May-91,F,49
17-May-91,M,47
17-May-91,M,50
17-May-91,M,50
17-May-91,F,51
17-May-91,M,46
17-May-91,M,48
17-May-91,F,52
17-May-91,M,46
17-May-91,F,53
17-May-91,F,53
17-May-91,,
17-May-91,F,50
17-May-91,,
17-May-91,M,44
17-May-91,,
17-May-91,M,47
17-May-91,M,46
17-May-91,M,46
17-May-91,M,46
17-May-91,M,48
17-May-91,M,46
17-May-91,,
17-May-91,M,49
17-May-91,F,53
17-May-91,M,43
17-May-91,M,44
17-May-91,M,45
17-May-91,M,48
17-May-91,,
17-May-91,M,49
17-May-91,,
17-May-91,,
17-May-91,M,49
17-May-91,M,50
17-May-91,M,47
17-May-91,,
17-May-91,M,49
17-May-91,F,45
17-May-91,M,47
18-May-91,M,45
18-May-91,F,55
18-May-91,M,42
18-May-91,,
18-May-91,F,49
18-May-91,M,47
18-May-91,F,50
18-May-91,,
18-May-91,,
18-May-91,M,48
18-May-91,,
18-May-91,M,48
18-May-91,F,
18-May-91,F,50
18-May-91,M,
18-May-91,,
18-May-91,M,49
18-May-91,M,44
18-May-91,M,46
18-May-91,,
18-May-91,M,41
18-May-91,M,44
18-May-91,M,45
18-May-91,M,44
18-May-91,M,47
18-May-91,F,52
18-May-91,F,51
18-May-91,M,47
18-May-91,M,44
18-May-91,M,47
18-May-91,M,50
18-May-91,M,48
18-May-91,M,45
18-May-91,M,48
18-May-91,F,48
18-May-91,M,52
18-May-91,M,43
18-May-91,M,42
18-May-91,M,46
18-May-91,M,45
18-May-91,,
18-May-91,M,45
18-May-91,M,45
18-May-91,M,49
18-May-91,F,51
19-May-91,M,48
19-May-91,,
19-May-91,M,48
19-May-91,M,
19-May-91,,
19-May-91,M,
19-May-91,M,49
19-May-91,F,48
19-May-91,,
19-May-91,,
19-May-91,,
19-May-91,,
19-May-91,,
19-May-91,F,50
19-May-91,M,46
19-May-91,M,48
19-May-91,F,50
19-May-91,M,46
19-May-91,M,43
19-May-91,M,46
19-May-91,M,44
19-May-91,,
19-May-91,M,46
19-May-91,,
19-May-91,,
19-May-91,M,48
19-May-91,,
19-May-91,F,48
19-May-91,M,42
19-May-91,,
19-May-91,F,54
19-May-91,M,50
19-May-91,,
19-May-91,F,51
19-May-91,M,50
19-May-91,F,48
19-May-91,,
19-May-91,F,51
19-May-91,,
19-May-91,,
19-May-91,M,46
19-May-91,,
19-May-91,,
19-May-91,M,44
19-May-91,,
19-May-91,M,48
19-May-91,M,44
19-May-91,M,
19-May-91,F,52
19-May-91,,
19-May-91,F,51
19-May-91,,
20-May-91,F,54
20-May-91,M,46
20-May-91,M,47
20-May-91,M,46
20-May-91,F,47
20-May-91,M,46
16-May-91,M,48
22-May-94,M,
22-May-94,F,53
22-May-94,F,51
22-May-94,F,
22-May-94,F,52
22-May-94,M,48
22-May-94,M,48
22-May-94,M,44
22-May-94,M,48
22-May-94,M,42
22-May-94,M,
22-May-94,M,51
22-May-94,M,
22-May-94,M,
22-May-94,M,45
22-May-94,M,47
22-May-94,M,
23-May-94,M,50
23-May-94,M,43
23-May-94,F,47
23-May-94,M,47
23-May-94,M,50
23-May-94,M,47
23-May-94,M,44
23-May-94,M,47
23-May-94,M,47
23-May-94,M,49
23-May-94,M,45
23-May-94,M,47
23-May-94,F,52
23-May-94,M,48
23-May-94,M,43
23-May-94,M,48
23-May-94,M,50
23-May-94,M,46
23-May-94,M,41
23-May-94,M,47
23-May-94,,
23-May-94,M,
23-May-94,F,49
23-May-94,M,43
23-May-94,M,
23-May-94,M,45
23-May-94,M,47
23-May-94,F,52
23-May-94,M,49
23-May-94,M,44
23-May-94,F,52
23-May-94,M,50
23-May-94,M,44
23-May-94,M,48
23-May-94,M,46
23-May-94,M,45
23-May-94,F,49
23-May-94,M,45
23-May-94,M,45
23-May-94,M,48
23-May-94,M,44
23-May-94,F,52
23-May-94,M,47
23-May-94,M,46
23-May-94,F,49
23-May-94,M,47
23-May-94,M,47
23-May-94,M,46
23-May-94,M,
23-May-94,F,53
23-May-94,M,47
23-May-94,F,50
23-May-94,M,45
23-May-94,M,45
23-May-94,M,46
23-May-94,M,45
23-May-94,M,46
23-May-94,F,51
23-May-94,,
23-May-94,M,44
24-May-94,M,
24-May-94,M,
24-May-94,M,47
24-May-94,M,47
24-May-94,F,
24-May-94,M,45
24-May-94,F,7
24-May-94,M,47
24-May-94,M,47
24-May-94,M,47
24-May-94,M,52
24-May-94,F,53
24-May-94,M,47
24-May-94,F,57
24-May-94,M,49
24-May-94,M,48
24-May-94,M,49
24-May-94,M,
24-May-94,M,49
24-May-94,M,
24-May-94,F,47
24-May-94,M,51
24-May-94,M,47
24-May-94,F,
24-May-94,M,50
24-May-94,M,48
24-May-94,M,
24-May-94,M,46
24-May-94,M,47
24-May-94,M,46
24-May-94,M,46
24-May-94,F,49
24-May-94,M,46
24-May-94,M,46
24-May-94,M,
24-May-94,M,
24-May-94,,
24-May-94,M,45
24-May-94,M,44
24-May-94,M,48
24-May-94,F,49
24-May-94,M,46
24-May-94,M,46
24-May-94,M,44
24-May-94,M,
24-May-94,M,43
24-May-94,M,
24-May-94,M,
24-May-94,M,46
25-May-94,F,52
25-May-94,M,
25-May-94,F,55
25-May-94,M,44
25-May-94,M,
25-May-94,M,
25-May-94,M,43
25-May-94,M,50
25-May-94,M,50
25-May-94,M,41
25-May-94,F,53
25-May-94,M,50
25-May-94,M,44
25-May-94,M,47
25-May-94,M,45
25-May-94,F,
25-May-94,M,47
25-May-94,M,
25-May-94,M,
25-May-94,M,
25-May-94,M,48
25-May-94,M,43
25-May-94,M,
25-May-94,F,52
25-May-94,F,50
25-May-94,F,53
25-May-94,M,
25-May-94,M,
25-May-94,M,46
25-May-94,F,53
25-May-94,F,50
25-May-94,,
25-May-94,F,44
25-May-94,M,51
25-May-94,M,47
25-May-94,M,47
25-May-94,M,44
25-May-94,M,49
25-May-94,F,55
25-May-94,F,51
25-May-94,,
25-May-94,M,49
25-May-94,M,49
25-May-94,,
25-May-94,M,46
25-May-94,M,46
25-May-94,M,48
26-May-94,F,56
26-May-94,,
26-May-94,M,
26-May-94,M,48
26-May-94,F,56
26-May-94,M,48
26-May-94,M,
26-May-94,M,49
26-May-94,M,46
26-May-94,M,
26-May-94,M,44
26-May-94,M,49
26-May-94,M,46
26-May-94,M,49
26-May-94,M,
26-May-94,M,50
26-May-94,M,47
26-May-94,F,50
26-May-94,F,51
26-May-94,F,51
26-May-94,M,
26-May-94,M,47
26-May-94,M,45
26-May-94,F,55
26-May-94,M,47
26-May-94,M,49
26-May-94,M,
26-May-94,M,
26-May-94,M,
26-May-94,M,
26-May-94,F,
26-May-94,M,
26-May-94,M,43
27-May-94,,
27-May-94,,
27-May-94,,
27-May-94,,
27-May-94,M,
27-May-94,M,47
27-May-94,,
27-May-94,M,43
27-May-94,M,48
27-May-94,M,44
27-May-94,F,53
27-May-94,M,47
27-May-94,F,51
27-May-94,,
27-May-94,M,46
27-May-94,M,46
27-May-94,,
27-May-94,M,44
27-May-94,M,
27-May-94,M,44
27-May-94,M,
27-May-94,M,46
27-May-94,M,
27-May-94,M,
27-May-94,M,
27-May-94,M,46
27-May-94,M,45
27-May-94,M,47
27-May-94,F,49
27-May-94,M,
27-May-94,M,49
27-May-94,M,46
27-May-94,M,
27-May-94,M,46
27-May-94,M,45
27-May-94,M,
27-May-94,M,47
27-May-94,M,51
27-May-94,M,48
27-May-94,M,
27-May-94,M,52
27-May-94,M,47
27-May-94,M,
27-May-94,M,47
27-May-94,M,
27-May-94,M,
27-May-94,M,47
27-May-94,M,50
27-May-94,M,51
27-May-94,,
27-May-94,M,45
27-May-94,M,
27-May-94,M,50
27-May-94,M,47
27-May-94,M,48
27-May-94,M,50
27-May-94,M,50
27-May-94,M,48
27-May-94,M,
27-May-94,M,49
28-May-94,M,45
28-May-94,F,51
28-May-94,M,47
28-May-94,F,53
28-May-94,M,48
28-May-94,F,51
28-May-94,M,50
28-May-94,M,49
28-May-94,M,
28-May-94,F,50
28-May-94,M,
28-May-94,M,45
28-May-94,M,46
28-May-94,M,50
28-May-94,M,45
28-May-94,M,45
28-May-94,M,45
28-May-94,M,45
28-May-94,M,49
28-May-94,M,
28-May-94,M,45
28-May-94,M,
28-May-94,F,
28-May-94,F,52
28-May-94,F,50
28-May-94,M,45
28-May-94,M,48
28-May-94,M,46
28-May-94,M,
28-May-94,M,49
28-May-94,M,
28-May-94,M,
28-May-94,M,48
28-May-94,M,45
28-May-94,F,52
28-May-94,M,
28-May-94,M,52
28-May-94,M,44
28-May-94,M,
28-May-94,M,
28-May-94,M,
28-May-94,M,
28-May-94,M,
28-May-94,M,
28-May-94,M,51
28-May-94,M,
28-May-94,M,45
28-May-94,M,50
28-May-94,M,48
28-May-94,F,
28-May-94,M,
28-May-94,M,49
28-May-94,M,50
28-May-94,M,48
28-May-94,M,46
29-May-94,M,48
29-May-94,,
29-May-94,M,
29-May-94,,
29-May-94,,
29-May-94,F,51
29-May-94,,
29-May-94,,
29-May-94,,
29-May-94,M,47
29-May-94,,
29-May-94,,
29-May-94,,
29-May-94,F,48
29-May-94,M,40
29-May-94,M,49
29-May-94,M,
29-May-94,,
29-May-94,F,48
29-May-94,M,49
29-May-94,M,
29-May-94,M,50
29-May-94,M,48
29-May-94,M,46
29-May-94,M,49
29-May-94,F,53
29-May-94,M,45
29-May-94,M,48
29-May-94,M,
29-May-94,M,45
29-May-94,F,51
29-May-94,M,46
29-May-94,M,49
29-May-94,M,46
29-May-94,F,53
29-May-94,M,50
29-May-94,F,
29-May-94,M,
29-May-94,M,
29-May-94,M,
29-May-94,M,
29-May-94,M,
29-May-94,F,
29-May-94,M,
29-May-94,M,
29-May-94,M,45
29-May-94,M,48
29-May-94,F,55
29-May-94,F,52
29-May-94,M,
29-May-94,M,47
29-May-94,M,47
29-May-94,M,52
29-May-94,F,52
29-May-94,M,
29-May-94,M,45
29-May-94,M,50
29-May-94,M,47
29-May-94,M,45
29-May-94,F,56
29-May-94,M,
29-May-94,F,51
29-May-94,M,50
29-May-94,M,
30-May-94,M,48
30-May-94,M,
30-May-94,M,
30-May-94,M,
30-May-94,M,
30-May-94,F,56
30-May-94,M,45
30-May-94,M,48
30-May-94,M,47
30-May-94,M,
30-May-94,M,
30-May-94,F,51
30-May-94,M,45
30-May-94,F,54
30-May-94,M,
30-May-94,M,46
30-May-94,F,53
30-May-94,M,
30-May-94,M,46
30-May-94,M,
30-May-94,M,
30-May-94,F,50
30-May-94,M,
30-May-94,M,49
30-May-94,M,
30-May-94,F,53
30-May-94,M,
30-May-94,M,
30-May-94,M,
30-May-94,M,
30-May-94,M,
30-May-94,F,
30-May-94,,
30-May-94,F,50
30-May-94,,
30-May-94,F,52
30-May-94,F,48
30-May-94,,
30-May-94,M,47
30-May-94,M,44
30-May-94,M,47
30-May-94,M,46
30-May-94,M,47
30-May-94,,
30-May-94,M,43
30-May-94,M,46
30-May-94,,
30-May-94,M,44
30-May-94,M,48
30-May-94,M,46
30-May-94,,
30-May-94,F,53
30-May-94,,
30-May-94,,
30-May-94,M,48
30-May-94,,
30-May-94,F,50
30-May-94,,
31-May-94,M,
31-May-94,M,
31-May-94,M,
31-May-94,,
31-May-94,F,52
31-May-94,M,48
31-May-94,M,
31-May-94,M,
31-May-94,M,48
31-May-94,M,50
31-May-94,M,44
31-May-94,M,
31-May-94,M,
31-May-94,M,
31-May-94,M,46
31-May-94,M,46
31-May-94,M,
31-May-94,F,52
31-May-94,F,53
